matchID,matchNumber,season,matchStartDate,city,tossWon,tossDecision,isSuperOver,team1,team2,teamWon,wonByWickets,wonByRuns,playerOfMatch,team1Score,team1Wickets,team1Fours,team1Sixes,team1Extras,team2Score,team2Wickets,team2Fours,team2Sixes,team2Extras
647f6b3ab6528376e2ffe309,Final,2012,2012-05-27,Chennai,Chennai Super Kings,bat,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,5,,MS Bisla,190,3,13,8,7,192,5,18,6,8
647f6b3ad55bc83e79e574d1,1,2013,2013-04-03,Kolkata,Kolkata Knight Riders,field,0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,6,,SP Narine,128,10,15,1,5,129,4,14,2,6
647f6b3a49eac10d3a9cfce3,2,2013,2013-04-04,Bangalore,Mumbai Indians,field,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,,2,CH Gayle,156,5,18,6,16,154,5,11,5,8
647f6b3a1083bafe6b2863e7,3,2013,2013-04-05,Hyderabad,Pune Warriors,field,0,Sunrisers Hyderabad,Pune Warriors,Sunrisers Hyderabad,,22,A Mishra,126,6,12,1,3,104,10,6,2,2
647f6b3a66a024f27959d36c,4,2013,2013-04-06,Delhi,Rajasthan Royals,bat,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,,5,R Dravid,165,7,14,5,9,160,6,13,3,11
647f6b3a9c1eb7ccf657f68a,5,2013,2013-04-06,Chennai,Mumbai Indians,bat,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,,9,KA Pollard,148,6,10,7,9,139,9,11,4,7
647f6b3a7e1ac436842c3485,6,2013,2013-04-07,Pune,Pune Warriors,bat,0,Pune Warriors,Kings XI Punjab,Kings XI Punjab,8,,M Vohra,99,9,10,1,3,100,2,14,1,3
647f6b3a0e9646ea8284c048,7,2013,2013-04-07,Hyderabad,Royal Challengers Bangalore,bat,2,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,,,GH Vihari,130,8,11,1,8,130,7,7,1,16
647f6b3a6ff81e32227ebc7e,8,2013,2013-04-08,Jaipur,Kolkata Knight Riders,field,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,,19,SK Trivedi,144,6,17,2,9,125,10,8,4,11
647f6b3a65360c6ef8637baf,10,2013,2013-04-09,Mumbai,Mumbai Indians,bat,0,Mumbai Indians,Delhi Capitals,Mumbai Indians,,44,KD Karthik,209,5,21,10,10,165,9,15,5,10
647f6b3a0717c0fe614b2acd,11,2013,2013-04-10,Chandigarh,Chennai Super Kings,field,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,10,,MEK Hussey,138,10,15,1,8,139,0,14,3,3
647f6b3ab6225f69676caa42,12,2013,2013-04-11,Bangalore,Royal Challengers Bangalore,field,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,8,,CH Gayle,154,8,17,2,6,158,2,11,12,10
647f6b3ad81d5acb3f6ed1e1,13,2013,2013-04-11,Pune,Rajasthan Royals,bat,0,Pune Warriors,Rajasthan Royals,Pune Warriors,7,,AJ Finch,145,5,17,1,7,148,3,11,8,6
647f6b3af53b2dd4b76271e8,14,2013,2013-04-12,Delhi,Delhi Capitals,bat,0,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,3,,A Mishra,114,8,7,3,7,115,7,13,1,3
647f6b3aab694d7acc4946dc,15,2013,2013-04-13,Mumbai,Mumbai Indians,bat,0,Mumbai Indians,Pune Warriors,Mumbai Indians,,41,RG Sharma,183,3,17,8,3,142,8,11,5,5
647f6b3a94260da12e29b809,16,2013,2013-04-13,Chennai,Chennai Super Kings,field,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,4,,RA Jadeja,165,6,13,4,8,166,6,13,4,8
647f6b3a925da39f61a1d4d5,17,2013,2013-04-14,Kolkata,Kolkata Knight Riders,bat,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,,48,G Gambhir,180,4,22,4,8,132,7,7,3,12
647f6b3a409a2240ef9b2844,18,2013,2013-04-14,Jaipur,Rajasthan Royals,field,0,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,6,,JP Faulkner,124,10,12,2,10,126,4,17,0,9
647f6b3af3ebd86a234a3ff9,19,2013,2013-04-15,Chennai,Pune Warriors,bat,0,Chennai Super Kings,Pune Warriors,Pune Warriors,,24,SPD Smith,159,5,16,5,8,135,8,10,3,2
647f6b3aebaf6909ca4c0c7e,20,2013,2013-04-16,Chandigarh,Kolkata Knight Riders,field,0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,,4,MS Gony,157,9,16,3,6,153,9,17,2,12
647f6b3a1f58d6d03aa08e2c,21,2013,2013-04-16,Bangalore,Royal Challengers Bangalore,field,2,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,,,V Kohli,152,5,17,2,5,152,7,12,5,4
647f6b3a1fa88fa5217ca56e,22,2013,2013-04-17,Pune,Pune Warriors,field,0,Pune Warriors,Sunrisers Hyderabad,Sunrisers Hyderabad,,11,A Mishra,119,8,9,2,5,108,10,11,1,0
647f6b3a807ba3d69f05fd7e,23,2013,2013-04-17,Jaipur,Rajasthan Royals,bat,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,,87,AM Rahane,179,3,17,5,15,92,10,8,0,7
647f6b3aab959b2f29e1ff3b,24,2013,2013-04-18,Delhi,Chennai Super Kings,bat,0,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,,86,MEK Hussey,169,4,19,3,9,83,10,5,1,4
647f6b3a085b34930fa751a0,25,2013,2013-04-19,Hyderabad,Kings XI Punjab,bat,0,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,5,,GH Vihari,123,9,9,4,7,127,5,10,3,6
647f6b3a7ddcca43d99c15c6,26,2013,2013-04-20,Kolkata,Kolkata Knight Riders,bat,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,4,,RA Jadeja,119,9,10,4,4,124,6,9,4,6
647f6b3aabc4b0b65374983f,27,2013,2013-04-20,Bangalore,Royal Challengers Bangalore,field,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,7,,R Vinay Kumar,117,10,14,2,0,123,3,12,2,16
647f6b3ab9751472342b4fef,28,2013,2013-04-21,Delhi,Mumbai Indians,bat,0,Delhi Capitals,Mumbai Indians,Delhi Capitals,9,,V Sehwag,161,4,10,8,3,165,1,22,3,4
647f6b3ad5c72ea2b4b37f2f,29,2013,2013-04-21,Chandigarh,Kings XI Punjab,field,0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,7,,DA Miller,185,4,20,6,8,186,3,16,5,3
647f6b3a63ee00f21c73a703,30,2013,2013-04-22,Chennai,Rajasthan Royals,bat,0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,5,,MEK Hussey,185,4,12,7,10,186,5,18,4,7
647f6b3aafdcf5edf6962c24,31,2013,2013-04-23,Bangalore,Pune Warriors,field,0,Royal Challengers Bangalore,Pune Warriors,Royal Challengers Bangalore,,130,CH Gayle,263,5,21,21,11,133,9,15,3,4
647f6b3a524cab6156b949bf,67,2013,2013-05-16,Dharamsala,Delhi Capitals,field,0,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,,7,DA Miller,171,4,18,7,9,164,7,15,7,13
647f6b3adba6a99b637c7251,33,2013,2013-04-24,Kolkata,Kolkata Knight Riders,bat,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,5,,DR Smith,159,6,16,4,6,162,5,8,9,4
647f6b3a6f326aede6c083ac,34,2013,2013-04-25,Chennai,Sunrisers Hyderabad,bat,0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,5,,MS Dhoni,159,6,17,4,8,160,5,15,6,6
647f6b3afd08292241e32572,35,2013,2013-04-26,Kolkata,Kings XI Punjab,bat,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,6,,JH Kallis,149,6,15,4,5,150,4,14,7,12
647f6b3a0bad0772413a4716,36,2013,2013-04-27,Jaipur,Sunrisers Hyderabad,bat,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,8,,JP Faulkner,144,9,16,2,11,146,2,18,5,2
647f6b3af9ae719e77af916e,37,2013,2013-04-27,Mumbai,Mumbai Indians,bat,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,,58,DR Smith,194,7,18,8,9,136,7,12,3,11
647f6b3a6e5888f0b7564736,38,2013,2013-04-28,Chennai,Kolkata Knight Riders,field,0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,,14,MEK Hussey,200,3,20,6,3,186,4,20,5,20
647f6b3ade039357942ba041,39,2013,2013-04-28,Raipur,Pune Warriors,field,0,Delhi Capitals,Pune Warriors,Delhi Capitals,,15,DA Warner,164,5,12,8,14,149,4,18,1,6
647f6b3a5138e2c66a2dd426,40,2013,2013-04-29,Jaipur,Rajasthan Royals,field,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,4,,SV Samson,171,6,15,5,10,173,6,16,5,5
647f6b3a7f97c99f5f80989e,41,2013,2013-04-29,Mumbai,Mumbai Indians,bat,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,,4,RG Sharma,174,3,14,9,8,170,10,11,9,13
647f6b3a444c6ede513a26ff,42,2013,2013-04-30,Pune,Chennai Super Kings,bat,0,Pune Warriors,Chennai Super Kings,Chennai Super Kings,,37,MS Dhoni,164,3,13,5,4,127,9,9,4,6
647f6b3a90482943c322869b,43,2013,2013-05-01,Hyderabad,Mumbai Indians,bat,0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,7,,I Sharma,129,4,12,2,7,130,3,15,1,3
647f6b3a0797f652991b13f9,44,2013,2013-05-01,Raipur,Kolkata Knight Riders,bat,0,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,7,,DA Warner,136,7,14,4,7,137,3,13,4,2
647f6b3ba239e5cc5e648e69,45,2013,2013-05-02,Chennai,Chennai Super Kings,bat,0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,,15,SK Raina,186,4,14,8,3,171,6,18,5,3
647f6b3bf57491c54c356103,46,2013,2013-05-02,Pune,Royal Challengers Bangalore,bat,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,,17,AB de Villiers,187,3,17,6,12,170,9,9,11,6
647f6b3bd4651edefb96ed34,47,2013,2013-05-03,Kolkata,Rajasthan Royals,bat,0,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,8,,YK Pathan,132,6,11,2,7,133,2,10,5,10
647f6b3b3918bbb510f6eea6,48,2013,2013-05-04,Hyderabad,Delhi Capitals,bat,0,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,6,,DJG Sammy,80,10,4,1,6,81,4,8,1,3
647f6b3baa5761add830670c,63,2013,2013-05-14,Bangalore,Kings XI Punjab,field,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,7,,AC Gilchrist,174,5,15,9,7,176,3,21,5,8
647f6b3be6bed487dc58f578,49,2013,2013-05-05,Mumbai,Mumbai Indians,bat,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,,60,MG Johnson,139,5,11,6,4,79,10,6,1,9
647f6b3b28d7287063f6d01a,50,2013,2013-05-05,Jaipur,Pune Warriors,bat,0,Rajasthan Royals,Pune Warriors,Rajasthan Royals,5,,AM Rahane,178,4,20,5,11,182,5,20,5,3
647f6b3b11b7fe121a6450bb,9,2013,2013-04-09,Bangalore,Sunrisers Hyderabad,bat,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,7,,V Kohli,161,6,10,7,5,162,3,17,7,5
647f6b3bbdbef696c82611c6,52,2013,2013-05-07,Jaipur,Delhi Capitals,bat,0,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,9,,AM Rahane,154,4,19,2,7,155,1,15,2,11
647f6b3b2d2747003873fa88,53,2013,2013-05-07,Mumbai,Mumbai Indians,bat,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,,65,SR Tendulkar,170,6,20,4,11,105,10,8,4,9
647f6b3b0daa37f9a7c54486,54,2013,2013-05-08,Hyderabad,Sunrisers Hyderabad,field,0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,,77,SK Raina,223,3,21,10,10,146,8,11,6,4
647f6b3b6120a38a3e48ad07,55,2013,2013-05-09,Chandigarh,Rajasthan Royals,field,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,8,,KK Cooper,145,6,12,2,9,147,2,12,5,6
647f6b3b698ac4485f19037e,56,2013,2013-05-09,Pune,Kolkata Knight Riders,bat,0,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,,46,G Gambhir,152,6,15,2,11,106,10,4,4,4
647f6b3bcfcdc010c14bf716,57,2013,2013-05-10,Delhi,Delhi Capitals,field,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,,4,JD Unadkat,183,4,19,6,5,179,7,23,3,11
647f6b3b3fc3a85cdd9d3938,58,2013,2013-05-11,Pune,Pune Warriors,bat,0,Pune Warriors,Mumbai Indians,Mumbai Indians,5,,MG Johnson,112,8,5,3,4,116,5,11,3,4
647f6b3be224bcefafa2052d,59,2013,2013-05-11,Chandigarh,Kings XI Punjab,field,0,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,,30,PA Patel,150,7,14,5,4,120,9,10,3,8
647f6b3bb6dde6db1192e117,60,2013,2013-05-12,Ranchi,Kolkata Knight Riders,field,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,5,,JH Kallis,115,9,5,2,3,116,5,13,1,5
647f6b3b82d8dee64c7e4aad,61,2013,2013-05-12,Jaipur,Rajasthan Royals,field,0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,5,,SR Watson,141,4,16,0,8,144,5,11,9,1
647f6b3bd60f183c7e6888ec,32,2013,2013-04-23,Delhi,Kings XI Punjab,field,0,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,5,,Harmeet Singh,120,7,10,2,7,121,5,15,1,6
647f6b3b84fcd7114bc42123,62,2013,2013-05-13,Mumbai,Sunrisers Hyderabad,bat,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,7,,KA Pollard,178,3,18,5,7,184,4,13,11,7
647f6b3b6c27a1a76b01d05c,65,2013,2013-05-15,Ranchi,Kolkata Knight Riders,field,0,Kolkata Knight Riders,Pune Warriors,Pune Warriors,,7,MK Pandey,170,4,11,9,1,163,7,15,3,15
647f6b3bcb3f72b2c1958974,64,2013,2013-05-14,Chennai,Chennai Super Kings,bat,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,,33,MS Dhoni,168,4,11,5,10,135,9,8,4,9
647f6b3ba25bb77f29fb5e74,66,2013,2013-05-15,Mumbai,Rajasthan Royals,field,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,,14,AP Tare,166,8,15,6,7,152,7,15,4,16
647f6b3b46e3e1ba4ce0d8ad,51,2013,2013-05-06,Chandigarh,Kings XI Punjab,field,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,6,,DA Miller,190,3,21,6,10,194,4,18,8,11
647f6b3b8cdedbaf8772cba9,68,2013,2013-05-17,Hyderabad,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,,23,A Mishra,136,9,7,2,15,113,9,7,4,6
647f6b3b83c330adb22755bb,69,2013,2013-05-18,Dharamsala,Mumbai Indians,field,0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,,50,Azhar Mahmood,183,8,24,5,7,133,9,10,5,9
647f6b3bbf4b4f324d466a25,71,2013,2013-05-19,Pune,Pune Warriors,bat,0,Pune Warriors,Delhi Capitals,Pune Warriors,,38,LJ Wright,172,5,14,8,5,134,9,12,2,16
647f6b3b4f5eb5be8efe87c9,70,2013,2013-05-18,Bangalore,Chennai Super Kings,field,0,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,,24,V Kohli,106,2,10,8,5,82,6,6,5,2
647f6b3b995c5db469f6c223,72,2013,2013-05-19,Hyderabad,Kolkata Knight Riders,bat,0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,5,,PA Patel,130,7,9,3,14,132,5,11,4,9
647f6b3b84db17ee2884765c,Qualifier 1,2013,2013-05-21,Delhi,Chennai Super Kings,bat,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,,48,MEK Hussey,192,1,17,7,1,144,10,10,7,5
647f6b3b823c7c731160723e,Eliminator,2013,2013-05-22,Delhi,Sunrisers Hyderabad,bat,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,4,,BJ Hodge,132,7,11,4,6,135,6,12,6,4
647f6b3b0d7f5d941500f87d,Qualifier 2,2013,2013-05-24,Kolkata,Rajasthan Royals,bat,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,4,,Harbhajan Singh,165,6,22,1,14,169,6,15,6,10
647f6b3b25d5044a19aaa567,Final,2013,2013-05-26,Kolkata,Mumbai Indians,bat,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,,23,KA Pollard,148,9,18,3,5,125,9,8,6,9
647f6b3bd4bfe6d92792fefe,1,2014,2014-04-16,Abu Dhabi,Kolkata Knight Riders,bat,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,,41,JH Kallis,163,5,14,5,8,122,7,7,2,5
647f6b3b94bebd9440db4b45,2,2014,2014-04-17,,Royal Challengers Bangalore,field,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,8,,YS Chahal,145,4,9,4,10,146,2,11,9,4
647f6b3b81a294f867692623,3,2014,2014-04-18,Abu Dhabi,Chennai Super Kings,bat,0,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,6,,GJ Maxwell,205,4,15,10,14,206,4,26,5,6
647f6b3b9285f9da34cd03aa,4,2014,2014-04-18,Abu Dhabi,Rajasthan Royals,field,0,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,4,,AM Rahane,133,6,6,2,15,135,6,14,1,5
647f6b3bd534590ed016d14c,5,2014,2014-04-19,,Royal Challengers Bangalore,field,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,7,,PA Patel,115,9,8,0,12,116,3,12,1,2
647f6b3bfc57a7d44dccb338,6,2014,2014-04-19,,Kolkata Knight Riders,bat,0,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,4,,JP Duminy,166,5,16,2,14,167,6,13,6,11
647f6b3bd601c18b41287654,7,2014,2014-04-20,,Kings XI Punjab,field,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,7,,GJ Maxwell,191,5,17,10,6,193,3,11,12,9
647f6b3b8c882bab6c71d9eb,8,2014,2014-04-21,Abu Dhabi,Chennai Super Kings,bat,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,,93,SK Raina,177,7,14,5,6,84,9,7,0,2
647f6b3b0c9e063b4c9ac407,9,2014,2014-04-22,,Sunrisers Hyderabad,field,0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,,72,GJ Maxwell,193,6,14,13,9,121,10,6,4,8
647f6b3bde0ca03d8b293d7d,10,2014,2014-04-23,,Rajasthan Royals,field,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,,7,RA Jadeja,140,6,10,3,13,133,10,7,6,2
647f6b3b0a0fa1a7fca73da5,11,2014,2014-04-24,,Royal Challengers Bangalore,field,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,,2,CA Lynn,150,7,7,6,7,148,5,18,1,8
647f6b3bd00267c660f2f567,12,2014,2014-04-25,,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,,4,AJ Finch,184,1,16,8,5,180,4,18,6,6
647f6b3bf15cac8dacfa4e26,13,2014,2014-04-25,,Mumbai Indians,bat,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,7,,MM Sharma,141,7,12,4,1,142,3,9,7,7
647f6b3be4f6a4042aa01cf6,14,2014,2014-04-26,Abu Dhabi,Rajasthan Royals,field,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,6,,PV Tambe,70,10,6,1,4,71,4,6,2,3
647f6b3ba6af766ee688526e,15,2014,2014-04-26,Abu Dhabi,Kolkata Knight Riders,field,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,,23,Sandeep Sharma,132,9,12,2,5,109,10,10,1,10
647f6b3b40341f5fc9d34603,16,2014,2014-04-27,,Mumbai Indians,bat,0,Delhi Capitals,Mumbai Indians,Delhi Capitals,6,,M Vijay,125,7,10,3,11,126,4,10,2,9
647f6b3b60b6388ec8898167,17,2014,2014-04-27,,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,5,,DR Smith,145,5,9,4,16,146,5,9,8,4
647f6b3be39c25585ed50e7f,18,2014,2014-04-28,,Kings XI Punjab,field,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,5,,Sandeep Sharma,124,8,8,4,10,127,5,13,0,12
647f6b3b24b88c903f9c6215,19,2014,2014-04-29,Abu Dhabi,Rajasthan Royals,bat,2,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,,,JP Faulkner,152,5,17,1,5,152,8,12,2,11
647f6b3b17a9eac09240cabb,20,2014,2014-04-30,,Mumbai Indians,field,0,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,,15,B Kumar,172,5,11,5,18,157,7,14,6,9
647f6b3baa0d6b314c69261b,21,2014,2014-05-02,Ranchi,Chennai Super Kings,bat,0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,,34,RA Jadeja,148,3,13,6,6,114,9,8,5,4
647f6b3bd53e4a261f2ca74e,22,2014,2014-05-03,Mumbai,Kings XI Punjab,bat,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,5,,CJ Anderson,168,5,16,6,13,170,5,15,9,6
647f6b3b341ba2d79907d072,23,2014,2014-05-03,Delhi,Rajasthan Royals,field,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,7,,KK Nair,152,5,14,4,4,156,3,12,7,4
647f6b3be2b417af7457af33,24,2014,2014-05-04,Bangalore,Royal Challengers Bangalore,field,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,4,,AB de Villiers,155,6,12,6,10,158,6,11,11,5
647f6b3b31ce36899e9c6ded,25,2014,2014-05-05,Ahmedabad,Kolkata Knight Riders,field,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,,10,PV Tambe,170,6,12,6,7,160,6,12,5,10
647f6b3b379f624a9f5d3a49,26,2014,2014-05-05,Delhi,Chennai Super Kings,field,0,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,8,,DR Smith,178,5,16,8,11,181,2,16,10,11
647f6b3b2b509e14adf6c772,27,2014,2014-05-06,Mumbai,Royal Challengers Bangalore,field,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,,19,RG Sharma,187,5,14,8,25,168,8,15,8,10
647f6b3be927e5ffee0e6378,28,2014,2014-05-07,Delhi,Delhi Capitals,bat,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,8,,G Gambhir,160,5,13,6,8,161,2,14,3,12
647f6b3b16ef2d14a943c95a,29,2014,2014-05-07,Cuttack,Chennai Super Kings,field,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,,44,GJ Maxwell,231,4,24,13,10,187,6,19,4,4
647f6b3b4549ab6aa5af7c98,30,2014,2014-05-08,Ahmedabad,Rajasthan Royals,field,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,,32,B Kumar,134,9,15,0,12,102,10,6,1,10
647f6b3bddf0ef1eae3b1a39,31,2014,2014-05-09,Bangalore,Royal Challengers Bangalore,field,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,,32,Sandeep Sharma,198,8,19,7,15,166,9,13,9,6
647f6b3b06614af3b505119a,32,2014,2014-05-10,Delhi,Sunrisers Hyderabad,field,0,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,8,,DW Steyn,143,7,10,5,5,44,2,2,2,11
647f6b3bfb2de066dd6c6361,33,2014,2014-05-10,Mumbai,Chennai Super Kings,field,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,4,,DR Smith,157,6,10,8,5,160,6,13,6,11
647f6b3b6e4747b37814732e,34,2014,2014-05-11,Cuttack,Kolkata Knight Riders,field,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,9,,G Gambhir,149,8,17,2,4,150,1,18,1,5
647f6b3c687ea1af26beda08,35,2014,2014-05-11,Bangalore,Royal Challengers Bangalore,bat,0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,5,,JP Faulkner,190,5,15,12,7,191,5,19,8,7
647f6b3c9cc4901b7454148c,36,2014,2014-05-12,Hyderabad,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,7,,AT Rayudu,157,3,16,5,6,160,3,15,6,3
647f6b3c0726986715d9590f,37,2014,2014-05-13,Ranchi,Rajasthan Royals,bat,0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,5,,RA Jadeja,148,8,10,7,12,149,5,9,5,8
647f6b3cb645f9a5795d2f8f,38,2014,2014-05-13,Bangalore,Delhi Capitals,field,0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,,16,Yuvraj Singh,186,4,11,12,9,170,7,11,8,10
647f6b3ca2f7efaa0a4a78b7,39,2014,2014-05-14,Hyderabad,Kings XI Punjab,field,0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,6,,WP Saha,205,5,14,12,15,211,4,19,12,4
647f6b3cf6d5bf43519421b4,40,2014,2014-05-14,Cuttack,Kolkata Knight Riders,field,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,6,,RV Uthappa,141,5,11,4,7,142,4,14,3,5
647f6b3cd76960a0c04a2831,41,2014,2014-05-15,Ahmedabad,Delhi Capitals,field,0,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,,62,AM Rahane,201,6,13,12,15,139,9,12,3,9
647f6b3cb897bb0e53345f7f,42,2014,2014-05-18,Ranchi,Chennai Super Kings,bat,0,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,5,,AB de Villiers,138,4,10,4,6,142,5,8,8,13
647f6b3c9d5d3166c1328698,43,2014,2014-05-18,Hyderabad,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,7,,UT Yadav,142,8,13,4,10,146,3,13,5,1
647f6b3cad517fa8e699c0ee,44,2014,2014-05-19,Ahmedabad,Mumbai Indians,bat,0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,,25,MEK Hussey,178,3,12,9,6,153,8,7,8,8
647f6b3c3cecd0237eae080b,45,2014,2014-05-19,Delhi,Kings XI Punjab,field,0,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,4,,AR Patel,164,7,16,5,5,165,6,13,6,15
647f6b3c77cc1bad0dd84d00,46,2014,2014-05-20,Hyderabad,Royal Challengers Bangalore,bat,0,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,7,,DA Warner,160,6,13,6,7,161,3,11,8,7
